id,name,latitude,longitude,rating,numberOfReviews,lowerPrice,upperPrice,rawRanking,website,cuisine,features,phone,locationString,town,category,has_website,province,average_price,combined_features,user_id
4097300,Galana Crocodile Camp,-2.8619,38.1042,4.5,47,6967.0,10080.0,3.3756263256073,http://www.crocodilecamp.co.ke/index.html,N/A,"pool, suites, wheelchair access, restaurant, breakfast included, kids activities, room service, free parking, bar/lounge, air conditioning",+254 705 412482,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"pool, suites, wheelchair access, restaurant, breakfast included, kids activities, room service, free parking, bar/lounge, air conditioning N/A tsavo national park east Galana Crocodile Camp hotel",0
3403351,Impala Safari Lodge,-3.3853,38.5553,4.0,44,8449.0,12600.0,3.1756012439727783,http://www.impalasafarilodge.com/,N/A,"pool, free parking, restaurant, bar/lounge, internet, kids activities, room service, free internet, airport transportation, wifi, free wifi, dry cleaning, hot tub, non-smoking rooms, business center, laundry service, family rooms, refrigerator in room, minibar, non-smoking hotel, flatscreen tv, outdoor pool, breakfast available, housekeeping, bottled water, complimentary toiletries, 24-hour front desk, gift shop, ironing service, outdoor fireplace, outdoor furniture, pool / beach towels, private check-in / check-out, secured parking, shallow end, shared lounge / tv area, snack bar, special diet menus, sun loungers / beach chairs, sun terrace, sun umbrellas, wake up service / alarm clock, wine / champagne",+254 752 023558,"Voi, Coast Province",voi,hotel,1,Coast Province,10524.5,"pool, free parking, restaurant, bar/lounge, internet, kids activities, room service, free internet, airport transportation, wifi, free wifi, dry cleaning, hot tub, non-smoking rooms, business center, laundry service, family rooms, refrigerator in room, minibar, non-smoking hotel, flatscreen tv, outdoor pool, breakfast available, housekeeping, bottled water, complimentary toiletries, 24-hour front desk, gift shop, ironing service, outdoor fireplace, outdoor furniture, pool / beach towels, private check-in / check-out, secured parking, shallow end, shared lounge / tv area, snack bar, special diet menus, sun loungers / beach chairs, sun terrace, sun umbrellas, wake up service / alarm clock, wine / champagne N/A voi Impala Safari Lodge hotel",0
1600421,Red Elephant Safari Lodge,-3.3853,38.5553,3.5,45,7560.0,17640.0,3.2044012546539307,http://www.red-elephant-lodge.com,N/A,"suites, restaurant, pool, kids activities, room service, free parking, bar/lounge, airport transportation",+254 727 112175,"Voi, Coast Province",voi,hotel,1,Coast Province,12600.0,"suites, restaurant, pool, kids activities, room service, free parking, bar/lounge, airport transportation N/A voi Red Elephant Safari Lodge hotel",0
15338086,Ngutuni Lodge,-2.8619,38.1042,4.5,17,6967.0,10080.0,3.2444064617156982,No Website,N/A,"restaurant, english",No Phone Number,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,0,Coast Province,8523.5,"restaurant, english N/A tsavo national park east Ngutuni Lodge hotel",0
7733909,Voi Lutheran Guest House,-3.3853,38.5553,4.5,18,6967.0,10080.0,3.1957356929779053,https://www.facebook.com/voiguesthouse/,N/A,"free internet, free parking, pets allowed, meeting rooms, laundry service, family rooms, non-smoking hotel, housekeeping, english, ironing service, mosquito net, shared lounge / tv area",+254 20 2668607,"Voi, Coast Province",voi,hotel,1,Coast Province,8523.5,"free internet, free parking, pets allowed, meeting rooms, laundry service, family rooms, non-smoking hotel, housekeeping, english, ironing service, mosquito net, shared lounge / tv area N/A voi Voi Lutheran Guest House hotel",0
4052547,Heartbreak Camp,-2.8619,38.1042,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"room service, free internet, free parking, restaurant, bar/lounge",No Phone Number,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,0,Coast Province,8523.5,"room service, free internet, free parking, restaurant, bar/lounge N/A tsavo national park east Heartbreak Camp hotel",0
11622910,Osteria Swara Camp,-2.8619,38.1042,4.5,15,6967.0,10080.0,3.205169677734375,http://www.welovekenya.info/swara-osteria-camp.html,N/A,"pool, free parking, restaurant, bar/lounge, non-smoking rooms, family rooms, multilingual staff, smoking rooms available, pets allowed, non-smoking hotel, breakfast available",+254 700 937026,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"pool, free parking, restaurant, bar/lounge, non-smoking rooms, family rooms, multilingual staff, smoking rooms available, pets allowed, non-smoking hotel, breakfast available N/A tsavo national park east Osteria Swara Camp hotel",0
2019258,Lualenyi Camp,-3.3853,38.5553,5.0,107,6967.0,10080.0,4.16776704788208,http://www.lualenyi.com/,N/A,"free parking, restaurant, bar/lounge",No Phone Number,"Voi, Coast Province",voi,hotel,1,Coast Province,8523.5,"free parking, restaurant, bar/lounge N/A voi Lualenyi Camp hotel",0
8730188,Manyatta Camp,-3.3853,38.5553,4.5,228,28758.0,32464.0,4.005208492279053,http://manyattacamp.com,N/A,"pool, internet, restaurant, bar/lounge, outdoor pool, private pools, english, free internet, free parking, wheelchair access, pets allowed, wifi, public wifi, free wifi, breakfast included, laundry service, conference facilities, bath / shower, car hire, children's playground, currency exchange, first aid kit, complimentary toiletries, highchairs available, kid-friendly buffet, mosquito net, outdoor dining area, pool with view, seating area, sun deck, sun loungers / beach chairs, taxi service",+254 722 201240,"Voi, Coast Province",voi,hotel,1,Coast Province,30611.0,"pool, internet, restaurant, bar/lounge, outdoor pool, private pools, english, free internet, free parking, wheelchair access, pets allowed, wifi, public wifi, free wifi, breakfast included, laundry service, conference facilities, bath / shower, car hire, children's playground, currency exchange, first aid kit, complimentary toiletries, highchairs available, kid-friendly buffet, mosquito net, outdoor dining area, pool with view, seating area, sun deck, sun loungers / beach chairs, taxi service N/A voi Manyatta Camp hotel",0
1582470,Epiya Chapeyu,-2.8619,38.1042,4.5,135,6967.0,10080.0,3.8015520572662354,http://www.epiya-chapeyu-camp.com/,N/A,restaurant,+254 733 743210,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,restaurant N/A tsavo national park east Epiya Chapeyu hotel,0
23140686,Galdessa Camp,-2.8619,38.1042,5.0,6,6967.0,10080.0,3.181935310363769,No Website,N/A,"pool, internet, free wifi",+254 20 2301396,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,0,Coast Province,8523.5,"pool, internet, free wifi N/A tsavo national park east Galdessa Camp hotel",0
19106149,Red Elephant Lodge,-2.8619,38.1042,5.0,10,6967.0,10080.0,3.2271225452423096,http://www.redelephantlodge.com,N/A,"suites, restaurant, bar/lounge, laundry service, family rooms, smoking rooms available, breakfast buffet, 24-hour check-in, complimentary tea, complimentary instant cofffee, complimentary welcome drink, 24-hour front desk, kid-friendly buffet",+254 759 183945,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"suites, restaurant, bar/lounge, laundry service, family rooms, smoking rooms available, breakfast buffet, 24-hour check-in, complimentary tea, complimentary instant cofffee, complimentary welcome drink, 24-hour front desk, kid-friendly buffet N/A tsavo national park east Red Elephant Lodge hotel",0
12500512,Lion Hill Lodge,-2.8619,38.1042,3.5,57,6967.0,10080.0,3.154858589172364,http://www.lionhilllodge.com,N/A,"pool, free parking, restaurant, bar/lounge, bath / shower, mosquito net, internet, free internet",+254 717 722772,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"pool, free parking, restaurant, bar/lounge, bath / shower, mosquito net, internet, free internet N/A tsavo national park east Lion Hill Lodge hotel",0
1903951,Ndololo Camp,-2.8619,38.1042,4.0,202,6967.0,10080.0,3.5157718658447266,http://www.kenyaonetours.com/camps/camps.htm?Ndololo_Camp,N/A,"restaurant, bar/lounge",No Phone Number,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"restaurant, bar/lounge N/A tsavo national park east Ndololo Camp hotel",0
2076479,Kulalu Camp,-2.8619,38.1042,4.5,41,6967.0,10080.0,3.433468818664551,No Website,N/A,"suites, restaurant, bar/lounge, breakfast included, room service, free parking",No Phone Number,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,0,Coast Province,8523.5,"suites, restaurant, bar/lounge, breakfast included, room service, free parking N/A tsavo national park east Kulalu Camp hotel",0
7199479,Shoroa River Camp,-2.8619,38.1042,5.0,27,17788.0,41506.0,3.3034613132476807,http://www.shoroacamp.com,N/A,"restaurant, bar/lounge, breakfast included, shuttle bus service, free parking, airport transportation",+254 728 580528,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,29647.0,"restaurant, bar/lounge, breakfast included, shuttle bus service, free parking, airport transportation N/A tsavo national park east Shoroa River Camp hotel",0
10679282,De Brook Resort,-3.3853,38.5553,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"room service, restaurant, pets allowed, wifi, free wifi, laundry service, family rooms, flatscreen tv, parking, baggage storage, bath / shower, bbq facilities, car hire, currency exchange, desk, complimentary toiletries, mosquito net, shared kitchen",No Phone Number,"Voi, Coast Province",voi,hotel,0,Coast Province,8523.5,"room service, restaurant, pets allowed, wifi, free wifi, laundry service, family rooms, flatscreen tv, parking, baggage storage, bath / shower, bbq facilities, car hire, currency exchange, desk, complimentary toiletries, mosquito net, shared kitchen N/A voi De Brook Resort hotel",0
12697401,The Joy Hotel,-3.3853,38.5553,4.5,6,8153.0,10080.0,3.099853515625,No Website,N/A,"kids activities, free parking, restaurant, free wifi, meeting rooms, laundry service, family rooms, housekeeping, baggage storage, bath / shower, clothes rack, desk, english, executive lounge access, complimentary toiletries, 24-hour front desk, mosquito net, seating area, shoeshine, sofa, soundproof rooms, swahili, wake up service / alarm clock",No Phone Number,"Voi, Coast Province",voi,hotel,0,Coast Province,9116.5,"kids activities, free parking, restaurant, free wifi, meeting rooms, laundry service, family rooms, housekeeping, baggage storage, bath / shower, clothes rack, desk, english, executive lounge access, complimentary toiletries, 24-hour front desk, mosquito net, seating area, shoeshine, sofa, soundproof rooms, swahili, wake up service / alarm clock N/A voi The Joy Hotel hotel",0
7693459,Afrika Lodges,-3.3853,38.5553,4.0,38,6522.0,7264.0,3.225821018218994,http://www.afrikalodges.co.ke,N/A,"suites, free parking, restaurant, bar/lounge, wifi, public wifi, free wifi, breakfast included, laundry service, conference facilities, breakfast available, internet, kids activities, room service, free internet, pets allowed, meeting rooms, non-smoking rooms, family rooms, non-smoking hotel, housekeeping, baggage storage, bath / shower, bbq facilities, bottled water, express check-in / check-out, clothes rack, desk, english, complimentary toiletries, 24-hour front desk, ironing service, kids' meals, mosquito net, private check-in / check-out, secured parking, shoeshine, soundproof rooms, special diet menus, swahili, wake up service / alarm clock, wine / champagne",+254 714 423591,"Voi, Coast Province",voi,hotel,1,Coast Province,6893.0,"suites, free parking, restaurant, bar/lounge, wifi, public wifi, free wifi, breakfast included, laundry service, conference facilities, breakfast available, internet, kids activities, room service, free internet, pets allowed, meeting rooms, non-smoking rooms, family rooms, non-smoking hotel, housekeeping, baggage storage, bath / shower, bbq facilities, bottled water, express check-in / check-out, clothes rack, desk, english, complimentary toiletries, 24-hour front desk, ironing service, kids' meals, mosquito net, private check-in / check-out, secured parking, shoeshine, soundproof rooms, special diet menus, swahili, wake up service / alarm clock, wine / champagne N/A voi Afrika Lodges hotel",0
1635213,Rock Side Camp,-3.3853,38.5553,4.0,44,6967.0,10080.0,3.281454801559448,http://www.rocksidecamp.com/,N/A,"pool, restaurant, free parking",+254 20 2041443,"Voi, Coast Province",voi,hotel,1,Coast Province,8523.5,"pool, restaurant, free parking N/A voi Rock Side Camp hotel",0
1840831,Kiboko Camp,-2.8619,38.1042,4.5,148,7857.0,20308.0,3.83797287940979,http://kibokocamptsavoeast.com/,N/A,"restaurant, bar/lounge, public wifi, pool, internet, shuttle bus service, room service, free internet, free parking, pets allowed, wifi, free wifi, breakfast included, non-smoking rooms, laundry service, concierge, family rooms, multilingual staff, smoking rooms available, outdoor pool, parking, housekeeping, baggage storage, bath / shower, bathrobes, bbq facilities, board games / puzzles, books, dvds, music for children, bottled water, breakfast in the room, car hire, express check-in / check-out, children's television networks, currency exchange, desk, english, evening entertainment, 24-hour front desk, gift shop, hiking, italian, kids' meals, mosquito net, outdoor fireplace, outdoor furniture, seating area, shops, special diet menus, swahili, wake up service / alarm clock, wine / champagne",+254 700 477253,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,14082.5,"restaurant, bar/lounge, public wifi, pool, internet, shuttle bus service, room service, free internet, free parking, pets allowed, wifi, free wifi, breakfast included, non-smoking rooms, laundry service, concierge, family rooms, multilingual staff, smoking rooms available, outdoor pool, parking, housekeeping, baggage storage, bath / shower, bathrobes, bbq facilities, board games / puzzles, books, dvds, music for children, bottled water, breakfast in the room, car hire, express check-in / check-out, children's television networks, currency exchange, desk, english, evening entertainment, 24-hour front desk, gift shop, hiking, italian, kids' meals, mosquito net, outdoor fireplace, outdoor furniture, seating area, shops, special diet menus, swahili, wake up service / alarm clock, wine / champagne N/A tsavo national park east Kiboko Camp hotel",0
1415183,AHG Kuwinda Ecolodge Tented Camp,-2.8619,38.1042,4.5,22,6967.0,10080.0,3.192221403121948,No Website,N/A,"restaurant, bar/lounge, breakfast included, multilingual staff, pool, shuttle bus service, free parking, airport transportation, breakfast available",No Phone Number,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,0,Coast Province,8523.5,"restaurant, bar/lounge, breakfast included, multilingual staff, pool, shuttle bus service, free parking, airport transportation, breakfast available N/A tsavo national park east AHG Kuwinda Ecolodge Tented Camp hotel",0
583357,Satao Tented Camp,-2.8619,38.1042,4.5,534,6967.0,10080.0,4.66872501373291,http://www.sataocamp.com,N/A,"internet, suites, free parking, restaurant, bar/lounge, breakfast included, non-smoking rooms, breakfast buffet, private balcony, breakfast available, housekeeping, free private parking nearby, gift shop, kid-friendly buffet, laundry service, bridal suite, complimentary tea, first aid kit, complimentary instant cofffee, complimentary welcome drink, ironing service, kids' meals, outdoor dining area, outdoor fireplace, outdoor furniture, picnic area, private check-in / check-out, special diet menus, umbrella, vip room facilities, wine / champagne",+254 720 600200,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"internet, suites, free parking, restaurant, bar/lounge, breakfast included, non-smoking rooms, breakfast buffet, private balcony, breakfast available, housekeeping, free private parking nearby, gift shop, kid-friendly buffet, laundry service, bridal suite, complimentary tea, first aid kit, complimentary instant cofffee, complimentary welcome drink, ironing service, kids' meals, outdoor dining area, outdoor fireplace, outdoor furniture, picnic area, private check-in / check-out, special diet menus, umbrella, vip room facilities, wine / champagne N/A tsavo national park east Satao Tented Camp hotel",0
1963028,Tsavo Safari Camp - Kitaani Kya Ndundu,-2.8619,38.1042,4.5,65,6967.0,10080.0,3.305432081222534,http://tsavosafaricamp.com/,N/A,"restaurant, bar/lounge, pool, free parking, meeting rooms, laundry service, babysitting, outdoor pool, housekeeping, bbq facilities, car hire, darts, english, fishing, 24-hour front desk, massage, sun terrace, swahili",+254 729 613201,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"restaurant, bar/lounge, pool, free parking, meeting rooms, laundry service, babysitting, outdoor pool, housekeeping, bbq facilities, car hire, darts, english, fishing, 24-hour front desk, massage, sun terrace, swahili N/A tsavo national park east Tsavo Safari Camp - Kitaani Kya Ndundu hotel",0
6412232,Doa-Doa Safari Club Tented Camp & Lodge,-2.8619,38.1042,4.5,137,11118.0,10080.0,3.8642635345458975,http://www.doadoasafaricamp.com,N/A,"pool, restaurant, multilingual staff, internet, suites, free internet, free parking, wheelchair access, bar/lounge, pets allowed, breakfast included, hot tub, laundry service, family rooms, safe, breakfast buffet, adult pool, outdoor pool, breakfast available, parking, baggage storage, bath / shower, currency exchange, desk, english, evening entertainment, complimentary toiletries, complimentary welcome drink, kids' meals, kid-friendly buffet, landmark view, mosquito net, outdoor fireplace, pool / beach towels, private bathrooms, 24-hour security, shallow end, swimming pool toys, valet parking, wake up service / alarm clock, walking tours",+1 757-632-1973,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,10599.0,"pool, restaurant, multilingual staff, internet, suites, free internet, free parking, wheelchair access, bar/lounge, pets allowed, breakfast included, hot tub, laundry service, family rooms, safe, breakfast buffet, adult pool, outdoor pool, breakfast available, parking, baggage storage, bath / shower, currency exchange, desk, english, evening entertainment, complimentary toiletries, complimentary welcome drink, kids' meals, kid-friendly buffet, landmark view, mosquito net, outdoor fireplace, pool / beach towels, private bathrooms, 24-hour security, shallow end, swimming pool toys, valet parking, wake up service / alarm clock, walking tours N/A tsavo national park east Doa-Doa Safari Club Tented Camp & Lodge hotel",0
12686169,The Lilian Corner Hotel,-1.0333,37.0672,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"restaurant, bar/lounge, free wifi, meeting rooms, non-smoking hotel, housekeeping, baggage storage, bbq facilities, english, 24-hour front desk, massage, nightclub / dj, paid public parking on-site, swahili",No Phone Number,"Thika, Central Province",thika,hotel,0,Central Province,8523.5,"restaurant, bar/lounge, free wifi, meeting rooms, non-smoking hotel, housekeeping, baggage storage, bbq facilities, english, 24-hour front desk, massage, nightclub / dj, paid public parking on-site, swahili N/A thika The Lilian Corner Hotel hotel",0
13008126,Chania Tourist Lodge,-1.0333,37.0672,3.8931167165455323,0,3854.0,10080.0,3.052567481994629,No Website,N/A,"free parking, restaurant, bar/lounge, airport transportation, meeting rooms, fitness center, laundry service, non-smoking hotel, housekeeping, baggage storage, bbq facilities, english, 24-hour front desk, swahili",No Phone Number,"Thika, Central Province",thika,hotel,0,Central Province,6967.0,"free parking, restaurant, bar/lounge, airport transportation, meeting rooms, fitness center, laundry service, non-smoking hotel, housekeeping, baggage storage, bbq facilities, english, 24-hour front desk, swahili N/A thika Chania Tourist Lodge hotel",0
1605637,Sentrim Tsavo East Camp,-2.8619,38.1042,4.5,577,26682.0,40024.0,4.386119365692139,https://www.facebook.com/profile.php?id=452818911445115&paipv=0&eav=Afb7RzCRTPghyfXOkzZdHcTeZtNIf1uFkLhFVYqGoKw7SohKA2qY8zvX1yZKQx2Knmg&_rdr,N/A,"pool, internet, free internet, free parking, wheelchair access, restaurant, bar/lounge, public wifi, breakfast included, non-smoking rooms, family rooms, breakfast buffet, housekeeping, bath / shower, bottled water, clothes rack, english, 24-hour front desk, mosquito net, outdoor pool, breakfast available, baggage storage, bbq facilities, express check-in / check-out, desk, fence around pool, complimentary toiletries, gift shop, outdoor fireplace, pool view, private check-in / check-out, snack bar, special diet menus, swahili, walk-in shower",+254 720 843072,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,33353.0,"pool, internet, free internet, free parking, wheelchair access, restaurant, bar/lounge, public wifi, breakfast included, non-smoking rooms, family rooms, breakfast buffet, housekeeping, bath / shower, bottled water, clothes rack, english, 24-hour front desk, mosquito net, outdoor pool, breakfast available, baggage storage, bbq facilities, express check-in / check-out, desk, fence around pool, complimentary toiletries, gift shop, outdoor fireplace, pool view, private check-in / check-out, snack bar, special diet menus, swahili, walk-in shower N/A tsavo national park east Sentrim Tsavo East Camp hotel",0
1097884,Ashnil Aruba Lodge,-2.8619,38.1042,4.5,1024,27424.0,35725.0,4.240811824798584,http://www.ashnilhotels.com/aruba/,N/A,"pool, restaurant, internet, free internet, free parking, wheelchair access, bar/lounge, breakfast included, dry cleaning, non-smoking rooms, concierge, family rooms, multilingual staff, accessible rooms, safe, breakfast buffet, private balcony, outdoor pool, housekeeping, baggage storage, bath / shower, bottled water, clothes rack, english, complimentary toiletries, 24-hour front desk, gift shop, kid-friendly buffet, mosquito net, pool with view, 24-hour security, shops, special diet menus, sun loungers / beach chairs, sun terrace, laundry service, parking, bbq facilities, express check-in / check-out, currency exchange, first aid kit, complimentary welcome drink, hair dryer, interconnected room(s) available, ironing service, massage, private check-in / check-out, seating area, umbrella, wake up service / alarm clock",+254 20 4971200,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,31574.5,"pool, restaurant, internet, free internet, free parking, wheelchair access, bar/lounge, breakfast included, dry cleaning, non-smoking rooms, concierge, family rooms, multilingual staff, accessible rooms, safe, breakfast buffet, private balcony, outdoor pool, housekeeping, baggage storage, bath / shower, bottled water, clothes rack, english, complimentary toiletries, 24-hour front desk, gift shop, kid-friendly buffet, mosquito net, pool with view, 24-hour security, shops, special diet menus, sun loungers / beach chairs, sun terrace, laundry service, parking, bbq facilities, express check-in / check-out, currency exchange, first aid kit, complimentary welcome drink, hair dryer, interconnected room(s) available, ironing service, massage, private check-in / check-out, seating area, umbrella, wake up service / alarm clock N/A tsavo national park east Ashnil Aruba Lodge hotel",0
642626,Voi Wildlife Lodge,-2.8619,38.1042,4.0,683,26682.0,35132.0,3.9148452281951904,http://www.voiwildlifelodge.com/,N/A,"pool, free parking, restaurant, internet, free internet, wheelchair access, bar/lounge, spa, breakfast included, meeting rooms, non-smoking rooms, fitness center, laundry service, family rooms, accessible rooms, breakfast buffet, outdoor pool, english, massage, mosquito net, pool with view, suites, pets allowed, public wifi, dry cleaning, conference facilities, private balcony, kids pool, parking, facilities for disabled guests, housekeeping, sauna, badminton, baggage storage, bath / shower, bottled water, cable / satellite tv, car hire, children's playground, coffee / tea maker, currency exchange, executive lounge access, first aid kit, foot massage, full body massage, highchairs available, interconnected room(s) available, landmark view, neck massage, outdoor dining area, outdoor furniture, private bathrooms, seating area, 24-hour security, shops, special diet menus, sun deck, sun loungers / beach chairs, sun terrace, table tennis, taxi service, umbrella, vip room facilities",011254722201240,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,30907.0,"pool, free parking, restaurant, internet, free internet, wheelchair access, bar/lounge, spa, breakfast included, meeting rooms, non-smoking rooms, fitness center, laundry service, family rooms, accessible rooms, breakfast buffet, outdoor pool, english, massage, mosquito net, pool with view, suites, pets allowed, public wifi, dry cleaning, conference facilities, private balcony, kids pool, parking, facilities for disabled guests, housekeeping, sauna, badminton, baggage storage, bath / shower, bottled water, cable / satellite tv, car hire, children's playground, coffee / tea maker, currency exchange, executive lounge access, first aid kit, foot massage, full body massage, highchairs available, interconnected room(s) available, landmark view, neck massage, outdoor dining area, outdoor furniture, private bathrooms, seating area, 24-hour security, shops, special diet menus, sun deck, sun loungers / beach chairs, sun terrace, table tennis, taxi service, umbrella, vip room facilities N/A tsavo national park east Voi Wildlife Lodge hotel",0
20129006,Texas Hotel,0.4572,34.1113,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"room service, free internet, free parking, restaurant, bar/lounge",No Phone Number,"Busia, Western Province",busia,hotel,0,Western Province,8523.5,"room service, free internet, free parking, restaurant, bar/lounge N/A busia Texas Hotel hotel",0
302831,Voi Safari Lodge,-2.8619,38.1042,4.0,924,6967.0,10080.0,3.782769680023194,https://www.facebook.com/voisafari/,N/A,"pool, restaurant, internet, free internet, free parking, bar/lounge, breakfast included, non-smoking rooms, family rooms, breakfast buffet, outdoor pool, mosquito net, pool with view, sun terrace",+254 729 564177,"Tsavo National Park East, Coast Province",tsavo national park east,hotel,1,Coast Province,8523.5,"pool, restaurant, internet, free internet, free parking, bar/lounge, breakfast included, non-smoking rooms, family rooms, breakfast buffet, outdoor pool, mosquito net, pool with view, sun terrace N/A tsavo national park east Voi Safari Lodge hotel",0
13415428,Texas Annex Hotel Busia,0.4572,34.1113,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"free parking, restaurant, bar/lounge, free wifi, meeting rooms, flatscreen tv, bath / shower, english, complimentary toiletries, 24-hour front desk, mosquito net, swahili",No Phone Number,"Busia, Western Province",busia,hotel,0,Western Province,8523.5,"free parking, restaurant, bar/lounge, free wifi, meeting rooms, flatscreen tv, bath / shower, english, complimentary toiletries, 24-hour front desk, mosquito net, swahili N/A busia Texas Annex Hotel Busia hotel",0
8389877,Fioman Hotel,0.4572,34.1113,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"restaurant, bar/lounge, hot tub, laundry service",No Phone Number,"Busia, Western Province",busia,hotel,0,Western Province,8523.5,"restaurant, bar/lounge, hot tub, laundry service N/A busia Fioman Hotel hotel",0
12947424,Chefwest Hotel,0.4572,34.1113,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"free parking, restaurant, bar/lounge, pets allowed, kitchenette, airport transportation, free wifi, meeting rooms, business center, microwave, refrigerator in room, minibar, babysitting, non-smoking hotel, safe, housekeeping, baggage storage, bath / shower, bathrobes, bbq facilities, clothes rack, coffee / tea maker, desk, english, evening entertainment, extra long beds, complimentary toiletries, 24-hour front desk, highchairs available, iron, kitchenware, laptop safe, mosquito net, nightclub / dj, seating area, shoeshine, soundproof rooms, telephone, wake up service / alarm clock, whirlpool bathtub",No Phone Number,"Busia, Western Province",busia,hotel,0,Western Province,8523.5,"free parking, restaurant, bar/lounge, pets allowed, kitchenette, airport transportation, free wifi, meeting rooms, business center, microwave, refrigerator in room, minibar, babysitting, non-smoking hotel, safe, housekeeping, baggage storage, bath / shower, bathrobes, bbq facilities, clothes rack, coffee / tea maker, desk, english, evening entertainment, extra long beds, complimentary toiletries, 24-hour front desk, highchairs available, iron, kitchenware, laptop safe, mosquito net, nightclub / dj, seating area, shoeshine, soundproof rooms, telephone, wake up service / alarm clock, whirlpool bathtub N/A busia Chefwest Hotel hotel",0
8384591,Hotel Generation,0.4572,34.1113,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"kids activities, bar/lounge, wine / champagne",+254 710 552910,"Busia, Western Province",busia,hotel,0,Western Province,8523.5,"kids activities, bar/lounge, wine / champagne N/A busia Hotel Generation hotel",0
23657283,Spoonzoom Malazi,-1.0333,37.0672,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"room service, free internet, free parking, restaurant, bar/lounge",No Phone Number,"Thika, Central Province",thika,hotel,0,Central Province,8523.5,"room service, free internet, free parking, restaurant, bar/lounge N/A thika Spoonzoom Malazi hotel",0
9870841,Trailer Safari Inn,0.4572,34.1113,3.8931167165455323,0,4151.0,10080.0,3.052567481994629,No Website,N/A,"restaurant, bar/lounge",No Phone Number,"Busia, Western Province",busia,hotel,0,Western Province,7115.5,"restaurant, bar/lounge N/A busia Trailer Safari Inn hotel",0
26681663,Thika Nairobi Guests House and Accommodation Facilities,-1.0333,37.0672,3.8931167165455323,0,6819.0,10080.0,3.052567481994629,No Website,N/A,"room service, free internet, free parking, restaurant, bar/lounge",No Phone Number,"Thika, Central Province",thika,hotel,0,Central Province,8449.5,"room service, free internet, free parking, restaurant, bar/lounge N/A thika Thika Nairobi Guests House and Accommodation Facilities hotel",0
8384615,Blue York Hotel,0.4572,34.1113,3.8931167165455323,0,6967.0,10080.0,3.052567481994629,No Website,N/A,"restaurant, bar/lounge",No Phone Number,"Busia, Western Province",busia,hotel,0,Western Province,8523.5,"restaurant, bar/lounge N/A busia Blue York Hotel hotel",0
19875317,Lubiri Resort,0.4572,34.1113,3.8931167165455323,0,4447.0,6522.0,3.052567481994629,No Website,N/A,"pool, internet, free internet, free parking, restaurant, bar/lounge, wifi, free wifi, breakfast included",No Phone Number,"Busia, Western Province",busia,hotel,0,Western Province,5484.5,"pool, internet, free internet, free parking, restaurant, bar/lounge, wifi, free wifi, breakfast included N/A busia Lubiri Resort hotel",0
25088784,Afrique Hotel,0.4572,34.1113,3.8931167165455323,0,4595.0,5781.0,3.052567481994629,https://afriquehotel.co.ke/,N/A,"room service, free internet, free parking, restaurant, bar/lounge",+254 734 287609,"Busia, Western Province",busia,hotel,1,Western Province,5188.0,"room service, free internet, free parking, restaurant, bar/lounge N/A busia Afrique Hotel hotel",0
