id,name,latitude,longitude,rating,numberOfReviews,priceRange,rawRanking,website,cuisine,dishes,features,phone,rankingString,locationString
23794120.0,Bambino Latin Italian Kitchen,-1.261644,36.803955,5.0,335,"$1,200 - $2,800",4.727697849273682,http://www.thefoodlibrary.co.ke/bambino,"Italian, Latin, Healthy","Pasta, Calamari, Lamb chops, Pesto","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style, Gift Cards Available",+254 712 524517,"#16 of 1,048 places to eat in Nairobi",Nairobi
1910873.0,Tatu Restaurant By Fairmont,-1.278437,36.81637,4.5,329,"$1,050 - $8,000",4.506781578063965,http://www.fairmont.com/norfolk-hotel-nairobi/dining/tatu-restaurant/,"Seafood, Diner, South American","Lobster, Salad, Scallops, Salmon, Tuna, Prawns, Beef, Lamb","Outdoor Seating, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Serves Alcohol, Full Bar, Accepts Credit Cards",+254 795 737786,"#22 of 1,048 places to eat in Nairobi",Nairobi
11814084.0,The Larder,-1.302,36.81641,4.5,150,$10 - $70,4.6732683181762695,https://www.radissonhotels.com/en-us/hotels/radisson-blu-nairobi-upper-hill/restaurant-bar,"International, Vegetarian Friendly, Vegan Options",Lamb,"Reservations, Buffet, Seating, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Table Service, Takeout, Outdoor Seating, Highchairs Available",+254 709 810000,"#18 of 1,048 places to eat in Nairobi",Nairobi
24091389.0,Humidor Bar & Lounge,-1.30228,36.816746,5.0,61,,4.546398162841797,http://www.radissonhotels.com/en-us/hotels/radisson-blu-nairobi-upper-hill,"Bar, Pub",,"Outdoor Seating, Seating, Parking Available, Accepts Credit Cards",+254 709 810000,"#20 of 1,048 places to eat in Nairobi",Nairobi
11814079.0,Chophouse Nairobi,-1.302338,36.81675,4.5,167,$20 - $100,4.439311981201172,http://chophouse.ke/,"Steakhouse, International, Grill, Mediterranean, Vegetarian Friendly","Crab, Scallops, Beef, Duck, Lamb","Reservations, Seating, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Private Dining",+254 709810000,"#24 of 1,048 places to eat in Nairobi",Nairobi
1214146.0,Tamarind Restaurant,-1.345125,36.71382,4.5,681,$50 - $100,4.512365818023682,http://www.tamarind.co.ke,"European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Crab, Crab Cake, Burger, Lobster, Oyster, Shrimp, Salad, Calamari, Chili, Chili Crab, Salmon, Tuna, Clams, Prawns, Octopus, Seafood Platters, Duck, Shellfish, Fish","Outdoor Seating, Seating, Parking Available, Free off-street parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Private Dining, Validated Parking, Full Bar, Accepts Credit Cards, Table Service, Live Music",+254 719 346349,"#21 of 1,048 places to eat in Nairobi",Nairobi
23958932.0,Botanica - Kitchen & Gin Bar,-1.265251,36.801746,5.0,290,"$1,200 - $2,800",4.730460643768311,http://www.thefoodlibrary.co.ke/botanica-2/,"Italian, French, American, Asian, Healthy, Indonesian","Burger, Ribs, Calamari, Pork","Delivery, Reservations, Seating, Parking Available, Valet Parking, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Discover, Accepts Credit Cards, Table Service, Live Music, Family style, Gift Cards Available",+254 735 065865,"#15 of 1,048 places to eat in Nairobi",Nairobi
1059634.0,The Talisman Restaurant,-1.322988,36.703365,4.5,1994,$15 - $30,4.4493513107299805,http://www.thetalismanrestaurant.com/,"Seafood, Contemporary, Fusion, Italian, Sushi, European, Vegan Options, Gluten Free Options","Dumplings, Burger, Shrimp, T-Bone Steak, Salad, Wings, Chili, Curry, Risotto, Salmon, Tuna, Prawns, Beef, Lamb, Fish, Pork","Takeout, Outdoor Seating, Seating, Parking Available, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Highchairs Available, Accepts Credit Cards, Table Service, Live Music, Playgrounds",+254 705 999997,"#23 of 1,048 places to eat in Nairobi",Nairobi
13008340.0,Mercado - Mexican Kitchen & Bar,-1.260985,36.803837,4.5,735,"$1,000 - $2,500",4.72568416595459,http://mercado.co.ke,"Mexican, Contemporary, Healthy, Street Food, Vegetarian Friendly, Vegan Options, Gluten Free Options","Burrito, Halloumi, Shrimp, Tacos, Fajitas, Nachos, Tres Leches, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Buffet, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Family style, Sports bars",+254 700 245795,"#17 of 1,048 places to eat in Nairobi",Nairobi
23957695.0,MeSo - Modern Asian Izakaya,-1.257227,36.803207,5.0,264,"$1,200 - $2,800",4.791626930236816,http://www.thefoodlibrary.co.ke/meso/,"Asian, Chinese, Japanese, Healthy","Noodle, Shrimp, Tempura, Ramen, Tacos, Gyoza, Sashimi, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Family style, Gift Cards Available",+254 794176355,"#11 of 1,048 places to eat in Nairobi",Nairobi
26125639.0,SkateCity Nairobi,-1.258281,36.819042,5.0,113,,4.776609420776367,http://skatecitynairobi.co.ke,"African, Bar, Cafe, Pub, Wine Bar, Nigerian",,"Private Dining, Television, Highchairs Available, Serves Alcohol, Full Bar, Sports bars",+254712809209,"#14 of 1,048 places to eat in Nairobi",Nairobi
15319586.0,Mama Rocks Gourmet Burgers - Kilimani,-1.292081,36.782238,5.0,210,,4.776749610900879,http://www.mamarocksburgers.com,"American, Vegan Options","Burger, Wings","Table Service, Takeout, Seating",+254 705 155155,"#13 of 1,048 places to eat in Nairobi",Nairobi
18961259.0,Hero Restaurant,-1.230641,36.804108,5.0,371,,4.781705856323242,http://eatapp.co/reserve/hero-restaurant-8ee625?source=facebook_integration&fbclid=IwAR1ym6zhAMDcgbv3kewowSINZxvKLo9Wi8zSPkC2Do9drU19l8iGdITZcSg,"Japanese, Sushi, Asian, Healthy, Japanese Fusion, Vegetarian Friendly, Vegan Options, Gluten Free Options","Chili, Lamb chops, Salmon, Prawns, Lamb, Pork","Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Wine and Beer, Non-smoking restaurants",+254 732 186666,"#12 of 1,048 places to eat in Nairobi",Nairobi
17847946.0,INTI - A Nikkei Experience,-1.265285,36.801765,5.0,1479,"$1,500 - $4,000",4.795487403869629,https://www.thefoodlibrary.co.ke/inti/,"Japanese, Peruvian, Sushi, Asian, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options","Ceviche, Wings, Salmon, Fish","Delivery, Takeout, Reservations, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Family style, Non-smoking restaurants, Gift Cards Available",+254 735 065945,"#10 of 1,048 places to eat in Nairobi",Nairobi
15213862.0,Harvest Restaurant,-1.230338,36.80443,5.0,701,$5 - $70,4.798195838928223,http://www.harvestkenya.com,"International, Vegetarian Friendly, Vegan Options, Gluten Free Options","Pasta, Ribs, Salad, Wings, Lamb chops, Salmon, Beef, Lamb, Pesto, Fish, Pork","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Buffet, Wine and Beer, Digital Payments",+254730886000,"#9 of 1,048 places to eat in Nairobi",Nairobi
14008730.0,CJ's Koinange,-1.283179,36.818413,5.0,1269,$100 - $110,4.822083473205566,http://www.cjs.co.ke,"Cafe, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Chicken Wings, Burger, Salad, Wings, Curry, Beef, Fish","Takeout, Reservations, Seating, Free Wifi, Table Service, Parking Available, Digital Payments, Accepts Credit Cards, Non-smoking restaurants",+254 792 000090,"#7 of 1,048 places to eat in Nairobi",Nairobi
23817648.0,CJs Kilimani,-1.292244,36.78589,5.0,221,,4.826723575592041,http://www.cjs.co.ke,"Mexican, American, Caribbean, African, Asian",,"Delivery, Takeout, Reservations, Outdoor Seating, Parking Available, Accepts Credit Cards, Non-smoking restaurants",+254 712 000033,"#6 of 1,048 places to eat in Nairobi",Nairobi
2341395.0,Jiko,-1.226445,36.80535,5.0,1101,$5 - $80,4.882212162017822,http://www.jikoafrica.com,"African, International, Healthy, Vegetarian Friendly, Vegan Options, Gluten Free Options","Burger, Ribs, Salmon, Prawns, Beef, Lamb, Pork","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Validated Parking",+254732186601,"#3 of 1,048 places to eat in Nairobi",Nairobi
20151172.0,Mawimbi Seafood Restaurant,-1.277741,36.818127,5.0,998,"$1,100 - $3,450",4.81980562210083,https://www.mawimbirestaurant.com/,"Seafood, Asian, Grill, Japanese Fusion, Vegetarian Friendly, Vegan Options, Gluten Free Options","Crab, Lobster, Oyster, Salmon, Tuna, Prawns, Seafood Platters, Fish","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Buffet, Free off-street parking, Wine and Beer, Digital Payments, Live Music, Family style, Gift Cards Available",+254 758 956805,"#8 of 1,048 places to eat in Nairobi",Nairobi
24014480.0,Slate - Kitchen & Bar,-1.261718,36.804573,5.0,666,"$1,500 - $3,500",4.831930637359619,http://www.thefoodlibrary.co.ke/slate/,"French, African, Asian, Healthy","Wings, Salmon, Prawns, Beef, Duck, Pork","Delivery, Reservations, Seating, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Visa, Free Wifi, Accepts Discover, Accepts Credit Cards, Table Service, Family style, Gift Cards Available",+254 745 560272,"#5 of 1,048 places to eat in Nairobi",Nairobi
23640331.0,Jakoni,-1.299698,36.795124,5.0,105,$1,4.855213165283203,http://jakoni.co.ke,International,Burger,"Wine and Beer, Family style",+254 114 757601,"#4 of 1,048 places to eat in Nairobi",Nairobi
23758937.0,Golden Stool Kitchen And Bar,0.541656,37.91865,5.0,5,,3.1443750858306885,http://www.goldenstoolkitchen.com,"African, Diner, Bar, Pub, Soups, Nigerian",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Family style, Non-smoking restaurants, Sports bars",+254 714 118112,"#282 of 1,048 places to eat in Nairobi",Nairobi
21138141.0,Copper The Urban Grill,-1.283578,36.764286,5.0,66,"$2,000 - $5,000",4.360213279724121,http://www.thesocialhouse.ke/restaurants.html,Grill,Salmon,Gift Cards Available,+254 709 216000,"#29 of 1,048 places to eat in Nairobi",Nairobi
23196295.0,CJ's Waterfront,-1.324772,36.717556,5.0,604,"$100 - $2,000",4.910100936889648,http://cjs.co.ke,"Mexican, American, African",Salad,"Delivery, Takeout, Reservations, Outdoor Seating, Parking Available, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Waterfront, Playgrounds, Family style, Non-smoking restaurants",+254 701 000090,"#2 of 1,048 places to eat in Nairobi",Nairobi
16659029.0,CJ's - Village Market,-1.229433,36.804634,5.0,1508,,4.954130172729492,http://cjs.co.ke/,"African, Cafe, International, Vegetarian Friendly, Vegan Options","Juice & Smoothies, Salad, Wings","Seating, Accepts Credit Cards, Table Service, Delivery, Takeout, Reservations, Parking Available, Digital Payments, Free Wifi",+254 796 000090,"#1 of 1,048 places to eat in Nairobi",Nairobi
25184060.0,Cjs - Imaara,-1.32789,36.88155,5.0,601,,4.3705644607543945,https://cjs.co.ke/,"Mexican, American, African, International, European",Burger,,+254 714 000090,"#28 of 1,048 places to eat in Nairobi",Nairobi
21138130.0,Inca Restaurant,-1.283556,36.76433,4.5,111,"$1,200 - $5,000",4.422755718231201,http://www.thesocialhouse.ke/restaurants.html,"Peruvian, South American",,"Reservations, Delivery, Accepts Credit Cards",+254 709 216000,"#25 of 1,048 places to eat in Nairobi",Nairobi
24091722.0,Asiatic,-1.26116,36.80198,5.0,62,,4.387997150421143,https://www.theasiatic.com/,"Asian, Chinese, Japanese, Thai",,"Television, Highchairs Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Accepts Credit Cards, Non-smoking restaurants",+254 746 444444,"#27 of 1,048 places to eat in Nairobi",Nairobi
809397.0,The Carnivore Restaurant,-1.329216,36.801052,4.0,5213,$40 - $100,4.418415546417236,http://www.tamarind.co.ke/carnivore,"Steakhouse, African, Barbecue, Gluten Free Options","Cheesecake, Ribs, Roast Beef, Salad, Wings, Meatballs, Beef, Lamb, Fish, Pork","Outdoor Seating, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Validated Parking, Full Bar, Accepts Credit Cards, Table Service, Buffet, Live Music, Playgrounds",+254 722 204647,"#26 of 1,048 places to eat in Nairobi",Nairobi
7724689.0,Urban Eatery,-1.265588,36.802265,4.0,511,,4.350788593292236,http://www.urbaneatery.co.ke/,"Italian, Indian, Bar, Vegetarian Friendly, Vegan Options, Gluten Free Options","Noodle, Pasta, Frozen Yogurt, Burger, Salad, Waffles, Curry, Salmon, Prawns, Beef, Lamb, Pesto, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service",+254 790 999149,"#30 of 1,048 places to eat in Nairobi",Nairobi
7596773.0,Fogo Gaucho,-1.29083,36.783066,4.0,139,$20 - $30,3.7315056324005127,http://www.fogogaucho.co.ke,"Brazilian, Barbecue","Ribs, Salad, Prawns, Beef, Lamb, Fish, Pork","Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Cash Only, Free Wifi, Full Bar, Accepts Credit Cards",+254 715 414141,"#61 of 1,048 places to eat in Nairobi",Nairobi
3264614.0,Flame Tree Restaurant,-1.28982,36.810555,4.5,172,$9 - $35,3.864079236984253,http://www.sarovahotels.com/panafric/dining,"International, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Burger, Salad, Prawns, Lamb, Pork","Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Highchairs Available, Free Wifi",+254 709 111000,"#51 of 1,048 places to eat in Nairobi",Nairobi
6622735.0,Hemingway's Brasserie Nairobi,-1.343006,36.704895,4.0,188,,3.7432587146759033,http://www.hemingways-collection.com/nairobi/dining,"European, International, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Sandwiches, Salmon, Prawns, Beef, Cakes, Fish","Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Highchairs Available",+254 718 529070,"#60 of 1,048 places to eat in Nairobi",Nairobi
23822743.0,Mama Rocks Gourmet Burgers - Karen,-1.312343,36.69905,5.0,33,,3.801679849624634,https://www.facebook.com/mamarocksburgers,"American, African",Burger,,+254 705 155155,#2 of 29 places to eat in Karen,"Karen, Nairobi"
17724039.0,The View,-1.261079,36.80485,4.5,73,,3.774771451950073,https://www.movenpick.com/en/africa/kenya/nairobi/hotel-residences-nairobi/restaurants/the-view/?utm_source=google&utm_medium=local&utm_campaign=glocal+the-view-rest,Southwestern,"Lamb, Pork","Reservations, Seating",+254 709 548183,"#58 of 1,048 places to eat in Nairobi",Nairobi
1141042.0,Artcaffe,-1.25876,36.805458,4.0,813,$5 - $20,3.787893533706665,http://artcaffe.co.ke,"Italian, Cafe, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Sandwiches, Pasta, Burger, Lasagne, Salad, Eggs Benedict, Lamb, Pesto, Cakes, Fish","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Live Music",+254 717 193895,"#56 of 1,048 places to eat in Nairobi",Nairobi
5029895.0,Baraka Restaurant,-1.300354,36.815372,4.5,65,,3.80485463142395,http://www.facebook.com/MercureNairobi,"International, Vegetarian Friendly",,"Reservations, Parking Available, Serves Alcohol, Digital Payments, Free Wifi, Outdoor Seating, Buffet, Seating, Table Service",+254 20 2746040,"#54 of 1,048 places to eat in Nairobi",Nairobi
1104866.0,Thai Chi Restaurant - The Stanley Hotel,-1.284044,36.82303,4.5,347,$40 - $50,3.8642711639404297,http://www.sarovahotels.com/stanley-nairobi/culinary-experiences/thai-chi.html,"Asian, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","Noodle, Pad Thai, Salad, Chili, Curry, Green Curry, Prawns, Beef, Duck, Lamb, Fish, Pork","Reservations, Seating, Parking Available, Valet Parking, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Wheelchair Accessible",+254 20 2757000,"#50 of 1,048 places to eat in Nairobi",Nairobi
2269080.0,Brew Bistro & Lounge,-1.299353,36.765427,4.0,388,,3.7711806297302246,http://thebigfivebreweries.com/,"Bar, European, Pub, International","Burger, Tapas, Wings, Calamari, Beef, Lamb","Reservations, Outdoor Seating, Seating, Parking Available, Television, Serves Alcohol, Full Bar, Free Wifi, Live Music",+254 731 006068,"#59 of 1,048 places to eat in Nairobi",Nairobi
1099597.0,Misono,-1.300213,36.781944,4.5,154,$25 - $40,3.7809107303619385,http://www.mymisono.com,"Japanese, Sushi, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Tempura, Salmon, Prawns, Fish Soup, Sashimi, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar",+254 722 530204,"#57 of 1,048 places to eat in Nairobi",Nairobi
4421811.0,Tapas Ceviche Bar Nairobi,-1.257588,36.80319,4.0,168,,3.814281225204468,http://www.tapas.co.ke/tapas-menu.png,"Mediterranean, European, Spanish, Bar, Vegetarian Friendly, Vegan Options","Ceviche, Paella, Calamari, Patatas Bravas, Prawns, Beef, Fish","Outdoor Seating, Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Reservations",+254 726 303030,"#53 of 1,048 places to eat in Nairobi",Nairobi
6507827.0,Lucca,-1.271522,36.808662,4.0,248,,3.835068941116333,http://www.kempinski.com/en/nairobi/hotel-villa-rosa/dining/restaurants/lucca/,"Italian, Pizza, Mediterranean, European, Tuscan, Central-Italian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Pasta, Lasagne, Salad, Lamb chops, Risotto, Tiramisu, Focaccia, Bolognese, Salmon, Beef, Lamb, Pesto, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Live Music",+254 20 3603000,"#52 of 1,048 places to eat in Nairobi",Nairobi
12119585.0,Mama Rocks Gourmet Burgers - The Alchemist,-1.262315,36.803654,4.5,77,$7 - $10,3.8736491203308105,http://www.mamarocksburgers.com,"Fast Food, International, Fusion, Street Food, Vegetarian Friendly",Burger,"Takeout, Parking Available, Street Parking, Television, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Delivery, Seating, Wheelchair Accessible, Serves Alcohol",+254 705 801230,"#48 of 1,048 places to eat in Nairobi",Nairobi
13089847.0,Zen Garden,-1.244406,36.76965,4.0,527,,3.919244527816773,http://www.zengarden.co.ke/,"Asian, Chinese, Japanese, Sushi, Thai, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Noodle, Pasta, Dim Sum, Dumplings, Burger, Tempura, Salad, Pancakes, Wings, Chili, Curry, Green Curry, Lettuce Wraps, Prawns, Beef, Duck, Pesto, Cakes, Fried rice, Sashimi, Fish, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Accepts Credit Cards, Table Service, Playgrounds",+254 20 8034445,"#47 of 1,048 places to eat in Nairobi",Nairobi
1986396.0,Seven Seafood & Grill,-1.259951,36.776424,4.0,423,,3.939448356628418,http://www.experienceseven.com/,"Seafood, Gluten Free Options, Vegetarian Friendly","Crab, Fish & Chips, Burger, Lasagne, Lobster, Oyster, Paella, Shrimp, Salad, Calamari, Chili, Risotto, Salmon, Tuna, Prawns, Octopus, Seafood Platters, Beef, Duck, Fish","Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Accepts Mastercard, Accepts Visa, Reservations, Accepts Credit Cards",+254 737 776677,"#46 of 1,048 places to eat in Nairobi",Nairobi
5038688.0,360 Degrees Pizza - ABC Place,-1.259592,36.776505,4.0,261,"$400 - $2,000",3.866434574127197,http://www.360degreespizza.com/,"Italian, Vegetarian Friendly, Vegan Options","Pasta, Salad, Prosciutto, Meatballs, Gelato, Pesto","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi",+254 733 360360,"#49 of 1,048 places to eat in Nairobi",Nairobi
24915583.0,Tamarind Brasserie,-1.317587,36.715027,4.5,62,,3.939818143844605,http://www.tamarind.co.ke,International,,"Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Accepts Credit Cards, Playgrounds",+254 719 346349,#1 of 29 places to eat in Karen,"Karen, Nairobi"
5561344.0,Tin Roof Cafe,-1.319867,36.705753,4.5,270,$5 - $25,3.9403111934661865,http://www.facebook.com/TinRoofCafe,"Cafe, Healthy, International, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Sandwiches, Burger, Salad, Pancakes, Carrot Cake, Crepes, Quiche, Toasts, Cakes, Fish","Takeout, Outdoor Seating, Buffet, Seating, Free off-street parking, Highchairs Available, Serves Alcohol, Wine and Beer, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Reservations, Playgrounds",+254 706 348215,"#44 of 1,048 places to eat in Nairobi",Nairobi
8580248.0,Matbronze Cafe,-1.36692,36.747818,4.5,113,"$650 - $1,300",3.95055627822876,http://www.matbronze.com,"Cafe, Vegan Options, Vegetarian Friendly","Juice & Smoothies, Sandwiches, Burger, Salad","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Table Service, Highchairs Available, Wheelchair Accessible",+254 704 690162,"#43 of 1,048 places to eat in Nairobi",Nairobi
21236043.0,The Other Room Restaurant,-1.280639,36.768074,5.0,46,"$950 - $4,500",4.084660053253174,http://www.thesocialhouse.ke,Contemporary,,"Takeout, Outdoor Seating, Private Dining, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Live Music, Family style, Non-smoking restaurants, Gift Cards Available",+254 709 216000,"#34 of 1,048 places to eat in Nairobi",Nairobi
12919341.0,Fonda NBO,-1.216161,36.79926,4.5,210,$15 - $35,3.955868244171143,http://fondanbo.com/,"Mexican, Latin, Central American, Street Food, Vegetarian Friendly, Vegan Options, Gluten Free Options","Tortillas, Fish Taco, Tacos, Queso, Tres Leches, Beef, Lamb, Fish, Pork","Takeout, Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Reservations",+2 54 748 458 856,"#42 of 1,048 places to eat in Nairobi",Nairobi
7789848.0,Sikia Fine Dining Restaurant,-1.300669,36.81499,5.0,106,,3.987764835357666,http://www.ihg.com/crowneplaza/hotels/us/en/nairobi/nbocp/hoteldetail/dining#,"International, European, Vegetarian Friendly, Vegan Options, Gluten Free Options","Salad, Calamari, Salmon","Reservations, Seating, Parking Available, Serves Alcohol, Digital Payments, Free Wifi, Full Bar",+254 20 2746061,"#39 of 1,048 places to eat in Nairobi",Nairobi
1082842.0,Habesha,-1.292195,36.779972,4.0,448,,4.181788444519043,http://www.habesharestaurant.net,"African, Ethiopian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Pancakes, Curry, Beef, Fish","Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service",+254 20 3755418,"#32 of 1,048 places to eat in Nairobi",Nairobi
3794631.0,Abyssinia,-1.258031,36.7874,4.5,252,,3.985084772109986,http://www.abyssiniarestaurantnairobi.com/,"African, Ethiopian, Vegetarian Friendly, Vegan Options","Juice & Smoothies, Beef, Lamb","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service",+254 725 151515,"#41 of 1,048 places to eat in Nairobi",Nairobi
3809850.0,About Thyme,-1.253093,36.80312,4.0,357,,4.001785755157471,http://about-thyme.com/,"Contemporary, Fusion, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Pasta, Burger, Ribs, Salad, Wings, Calamari, Key lime pie, Tortellini, Tortelloni, Tuna, Prawns, Duck, Pesto, Fish, Pork","Delivery, Takeout, Outdoor Seating, Seating, Parking Available, Serves Alcohol, Full Bar, Wine and Beer, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Validated Parking, Highchairs Available, Accepts Credit Cards, Table Service",+254 721 850026,"#37 of 1,048 places to eat in Nairobi",Nairobi
8123125.0,Cheka Japanese Izakaya,-1.284619,36.77213,4.5,281,$10 - $30,4.091238021850586,http://horientertainment.wixsite.com/cheka-izakaya,"Japanese, Sushi, Asian, Vegetarian Friendly, Gluten Free Options","Noodle, Tempura, Ramen, Okonomiyaki & Takoyaki (Flour Dish), Salad, Pancakes, Salmon, Tuna, Prawns, Octopus, Fish Soup, Beef, Okonomiyaki, Sashimi, Fish, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Validated Parking, Free off-street parking, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Accepts Credit Cards",+254 717 700666,"#33 of 1,048 places to eat in Nairobi",Nairobi
